x,y,z
1.003793e+02,2.845804e-01,9.958859e+01
1.003810e+02,2.846689e-01,9.958660e+01
1.003826e+02,2.847534e-01,9.958460e+01
1.003843e+02,2.848338e-01,9.958260e+01
1.003860e+02,2.849101e-01,9.958060e+01
1.003877e+02,2.849824e-01,9.957859e+01
1.003894e+02,2.850506e-01,9.957657e+01
1.003911e+02,2.851147e-01,9.957455e+01
1.003928e+02,2.851748e-01,9.957253e+01
1.003945e+02,2.852308e-01,9.957050e+01
1.003962e+02,2.852826e-01,9.956846e+01
1.003979e+02,2.853304e-01,9.956642e+01
1.003997e+02,2.853740e-01,9.956438e+01
1.004014e+02,2.854136e-01,9.956233e+01
1.004031e+02,2.854490e-01,9.956028e+01
1.004048e+02,2.854803e-01,9.955822e+01
1.004065e+02,2.855074e-01,9.955616e+01
1.004082e+02,2.855304e-01,9.955409e+01
1.004100e+02,2.855493e-01,9.955202e+01
1.004117e+02,2.855640e-01,9.954994e+01
1.004134e+02,2.855746e-01,9.954786e+01
1.004152e+02,2.855810e-01,9.954577e+01
1.004169e+02,2.855832e-01,9.954368e+01
1.004186e+02,2.855813e-01,9.954158e+01
1.004204e+02,2.855752e-01,9.953948e+01
1.004221e+02,2.855649e-01,9.953738e+01
1.004239e+02,2.855504e-01,9.953527e+01
1.004256e+02,2.855317e-01,9.953315e+01
1.004274e+02,2.855088e-01,9.953103e+01
1.004291e+02,2.854817e-01,9.952890e+01
1.004309e+02,2.854503e-01,9.952677e+01
1.004326e+02,2.854148e-01,9.952464e+01
1.004344e+02,2.853750e-01,9.952250e+01
1.004362e+02,2.853310e-01,9.952036e+01
1.004379e+02,2.852828e-01,9.951821e+01
1.004397e+02,2.852303e-01,9.951605e+01
1.004415e+02,2.851736e-01,9.951389e+01
1.004432e+02,2.851126e-01,9.951173e+01
1.004450e+02,2.850473e-01,9.950956e+01
1.004468e+02,2.849778e-01,9.950739e+01
1.004486e+02,2.849041e-01,9.950521e+01
1.004503e+02,2.848260e-01,9.950303e+01
1.004521e+02,2.847437e-01,9.950084e+01
1.004539e+02,2.846571e-01,9.949865e+01
1.004557e+02,2.845661e-01,9.949645e+01
1.004575e+02,2.844709e-01,9.949425e+01
1.004593e+02,2.843714e-01,9.949204e+01
1.004611e+02,2.842676e-01,9.948983e+01
1.004629e+02,2.841595e-01,9.948762e+01
1.004647e+02,2.840470e-01,9.948539e+01
1.004665e+02,2.839303e-01,9.948317e+01
1.004683e+02,2.838091e-01,9.948094e+01
1.004701e+02,2.836837e-01,9.947870e+01
1.004719e+02,2.835539e-01,9.947646e+01
1.004737e+02,2.834198e-01,9.947422e+01
1.004755e+02,2.832814e-01,9.947197e+01
1.004773e+02,2.831385e-01,9.946971e+01
1.004791e+02,2.829914e-01,9.946745e+01
1.004810e+02,2.828398e-01,9.946519e+01
1.004828e+02,2.826839e-01,9.946292e+01
1.004846e+02,2.825236e-01,9.946065e+01
1.004864e+02,2.823589e-01,9.945837e+01
1.004882e+02,2.821899e-01,9.945608e+01
1.004901e+02,2.820165e-01,9.945380e+01
1.004919e+02,2.818386e-01,9.945150e+01
1.004937e+02,2.816564e-01,9.944921e+01
1.004956e+02,2.814698e-01,9.944690e+01
1.004974e+02,2.812787e-01,9.944460e+01
1.004992e+02,2.810833e-01,9.944228e+01
1.005011e+02,2.808834e-01,9.943997e+01
1.005029e+02,2.806791e-01,9.943765e+01
1.005048e+02,2.804704e-01,9.943532e+01
1.005066e+02,2.802572e-01,9.943299e+01
1.005085e+02,2.800396e-01,9.943065e+01
1.005103e+02,2.798176e-01,9.942831e+01
1.005122e+02,2.795911e-01,9.942597e+01
1.005140e+02,2.793602e-01,9.942362e+01
1.005159e+02,2.791248e-01,9.942126e+01
1.005177e+02,2.788850e-01,9.941890e+01
1.005196e+02,2.786407e-01,9.941654e+01
1.005214e+02,2.783919e-01,9.941417e+01
1.005233e+02,2.781387e-01,9.941179e+01
1.005252e+02,2.778810e-01,9.940941e+01
1.005270e+02,2.776188e-01,9.940703e+01
1.005289e+02,2.773521e-01,9.940464e+01
1.005308e+02,2.770809e-01,9.940225e+01
1.005326e+02,2.768053e-01,9.939985e+01
1.005345e+02,2.765251e-01,9.939745e+01
1.005364e+02,2.762404e-01,9.939504e+01
1.005383e+02,2.759513e-01,9.939263e+01
1.005401e+02,2.756576e-01,9.939021e+01
1.005420e+02,2.753594e-01,9.938779e+01
