x,y,z
1.004026e+02,-5.583232e+00,1.004026e+02
1.003836e+02,-5.585402e+00,1.003836e+02
1.003649e+02,-5.587131e+00,1.003649e+02
1.003463e+02,-5.588424e+00,1.003463e+02
1.003279e+02,-5.589285e+00,1.003279e+02
1.003098e+02,-5.589721e+00,1.003098e+02
1.002919e+02,-5.589737e+00,1.002919e+02
1.002742e+02,-5.589337e+00,1.002742e+02
1.002568e+02,-5.588530e+00,1.002568e+02
1.002397e+02,-5.587320e+00,1.002397e+02
1.002229e+02,-5.585714e+00,1.002229e+02
1.002063e+02,-5.583720e+00,1.002063e+02
1.001900e+02,-5.581343e+00,1.001900e+02
1.001741e+02,-5.578592e+00,1.001741e+02
1.001584e+02,-5.575473e+00,1.001584e+02
1.001431e+02,-5.571995e+00,1.001431e+02
1.001280e+02,-5.568165e+00,1.001280e+02
1.001134e+02,-5.563990e+00,1.001134e+02
1.000990e+02,-5.559480e+00,1.000990e+02
1.000851e+02,-5.554642e+00,1.000851e+02
1.000715e+02,-5.549486e+00,1.000715e+02
1.000582e+02,-5.544020e+00,1.000582e+02
1.000453e+02,-5.538252e+00,1.000453e+02
1.000329e+02,-5.532193e+00,1.000329e+02
1.000208e+02,-5.525851e+00,1.000208e+02
1.000091e+02,-5.519237e+00,1.000091e+02
9.999777e+01,-5.512358e+00,9.999777e+01
9.998689e+01,-5.505226e+00,9.998689e+01
9.997642e+01,-5.497850e+00,9.997642e+01
9.996637e+01,-5.490240e+00,9.996637e+01
9.995675e+01,-5.482407e+00,9.995675e+01
9.994756e+01,-5.474360e+00,9.994756e+01
9.993881e+01,-5.466111e+00,9.993881e+01
9.993050e+01,-5.457669e+00,9.993050e+01
9.992263e+01,-5.449046e+00,9.992263e+01
9.991522e+01,-5.440251e+00,9.991522e+01
9.990826e+01,-5.431297e+00,9.990826e+01
9.990175e+01,-5.422194e+00,9.990175e+01
9.989571e+01,-5.412953e+00,9.989571e+01
9.989014e+01,-5.403585e+00,9.989014e+01
9.988503e+01,-5.394101e+00,9.988503e+01
9.988039e+01,-5.384513e+00,9.988039e+01
9.987622e+01,-5.374832e+00,9.987622e+01
9.987253e+01,-5.365070e+00,9.987253e+01
9.986932e+01,-5.355237e+00,9.986932e+01
9.986658e+01,-5.345345e+00,9.986658e+01
9.986432e+01,-5.335406e+00,9.986432e+01
9.986254e+01,-5.325432e+00,9.986254e+01
9.986125e+01,-5.315433e+00,9.986125e+01
9.986043e+01,-5.305421e+00,9.986043e+01
9.986010e+01,-5.295409e+00,9.986010e+01
9.986025e+01,-5.285406e+00,9.986025e+01
9.986087e+01,-5.275426e+00,9.986087e+01
9.986198e+01,-5.265480e+00,9.986198e+01
9.986357e+01,-5.255579e+00,9.986357e+01
9.986564e+01,-5.245734e+00,9.986564e+01
9.986818e+01,-5.235958e+00,9.986818e+01
9.987120e+01,-5.226261e+00,9.987120e+01
9.987469e+01,-5.216655e+00,9.987469e+01
9.987865e+01,-5.207151e+00,9.987865e+01
9.988308e+01,-5.197761e+00,9.988308e+01
9.988798e+01,-5.188496e+00,9.988798e+01
9.989333e+01,-5.179367e+00,9.989333e+01
9.989915e+01,-5.170384e+00,9.989915e+01
9.990542e+01,-5.161560e+00,9.990542e+01
9.991214e+01,-5.152904e+00,9.991214e+01
9.991931e+01,-5.144428e+00,9.991931e+01
9.992692e+01,-5.136143e+00,9.992692e+01
9.993497e+01,-5.128058e+00,9.993497e+01
9.994345e+01,-5.120184e+00,9.994345e+01
9.995235e+01,-5.112533e+00,9.995235e+01
9.996169e+01,-5.105113e+00,9.996169e+01
9.997143e+01,-5.097935e+00,9.997143e+01
9.998159e+01,-5.091009e+00,9.998159e+01
9.999215e+01,-5.084345e+00,9.999215e+01
1.000031e+02,-5.077952e+00,1.000031e+02
1.000145e+02,-5.071840e+00,1.000145e+02
1.000262e+02,-5.066018e+00,1.000262e+02
1.000383e+02,-5.060495e+00,1.000383e+02
1.000508e+02,-5.055281e+00,1.000508e+02
1.000636e+02,-5.050384e+00,1.000636e+02
1.000768e+02,-5.045813e+00,1.000768e+02
1.000904e+02,-5.041576e+00,1.000904e+02
1.001043e+02,-5.037681e+00,1.001043e+02
1.001185e+02,-5.034137e+00,1.001185e+02
1.001330e+02,-5.030951e+00,1.001330e+02
1.001479e+02,-5.028131e+00,1.001479e+02
